code,year,avg_coverage,median_coverage,doses_sum,target_sum,coverage_count,avg_incidence_rate,incidence_count,total_cases
ARE,1987,73.64285714285714,75.0,0.0,0.0,14.0,384.36,5.0,3035.0
ARE,1988,79.21428571428571,74.0,0.0,0.0,14.0,153.04,5.0,1298.0
ARE,1989,87.07142857142857,89.0,0.0,0.0,14.0,126.94000000000001,5.0,1136.0
ARE,1990,86.83333333333333,85.0,0.0,0.0,6.0,135.5,5.0,1286.0
ARE,1991,87.07142857142857,85.0,0.0,0.0,14.0,122.5,5.0,1229.0
ARE,1992,88.92857142857143,86.0,0.0,0.0,14.0,104.97999999999999,5.0,1112.0
ARE,1993,91.76470588235294,90.0,0.0,0.0,17.0,69.7,5.0,774.0
ARE,1994,91.76470588235294,90.0,0.0,0.0,17.0,49.06,5.0,571.0
ARE,1995,91.76470588235294,90.0,0.0,0.0,17.0,58.080000000000005,5.0,707.0
ARE,1996,91.76470588235294,90.0,0.0,0.0,17.0,34.42,5.0,447.0
ARE,1997,93.70588235294117,92.0,0.0,0.0,17.0,18.380000000000003,5.0,259.0
ARE,1998,95.47058823529412,95.0,0.0,0.0,17.0,21.580000000000002,5.0,328.0
ARE,1999,94.9090909090909,94.0,332000.0,350000.0,22.0,56.175,8.0,1468.0
ARE,2000,94.42857142857143,94.0,465859.0,493263.0,28.0,25.65,10.0,896.0
ARE,2001,94.42857142857143,94.0,493533.0,522567.0,28.0,15.666666666666666,9.0,525.0
ARE,2002,94.64285714285714,94.0,505529.0,534015.0,28.0,12.8,9.0,456.0
ARE,2003,94.64285714285714,94.0,520146.0,549450.0,28.0,11.06,10.0,464.0
ARE,2004,94.55172413793103,94.0,559085.0,592250.0,29.0,7.711111111111112,9.0,307.0
ARE,2005,94.56666666666666,94.0,518834.0,547520.0,30.0,7.833333333333333,9.0,329.0
ARE,2006,93.91666666666667,92.0,0.0,0.0,24.0,0.0,1.0,0.0
ARE,2007,93.91666666666667,92.0,0.0,0.0,24.0,0.0,1.0,0.0
ARE,2008,93.88235294117646,92.0,0.0,0.0,17.0,10.41,10.0,656.0
ARE,2009,94.3,93.0,0.0,0.0,10.0,0.0,1.0,0.0
ARE,2010,94.6,94.0,0.0,0.0,30.0,9.622222222222224,9.0,601.0
ARE,2011,95.27272727272727,95.0,0.0,0.0,11.0,0.0,1.0,0.0
ARE,2012,107.01714285714286,108.9,382274.0,340232.0,35.0,10.049999999999999,8.0,603.0
ARE,2013,107.0,98.0,427161.0,367070.0,22.0,0.0,1.0,0.0
ARE,2014,116.52380952380952,120.0,426406.0,334452.0,42.0,11.0875,8.0,730.0
ARE,2015,98.90697674418605,100.0,490368.0,492534.0,43.0,20.133333333333333,3.0,524.0
ARE,2016,98.76744186046511,99.0,1123728.0,1135650.0,43.0,13.1,3.0,355.0
ARE,2017,96.79069767441861,97.0,1127754.0,1164381.0,43.0,5.733333333333333,3.0,159.0
ARE,2018,95.09433962264151,99.0,958266.0,1032306.0,53.0,4.8428571428571425,7.0,317.0
ARE,2019,91.93792452830189,95.0,1342995.0,1484024.0,53.0,5.8999999999999995,12.0,664.0
ARE,2020,86.3527868852459,86.0,1454019.0,1710641.0,61.0,2.6666666666666665,12.0,302.0
ARE,2021,90.6419696969697,95.375,1551532.0,1775848.0,66.0,3.0,13.0,382.0
ARE,2022,90.10298507462686,94.0,1653925.0,1891536.0,67.0,1.6833333333333333,12.0,206.0
ARE,2023,91.25500000000001,95.945,1971353.0,2204190.0,70.0,9.933333333333332,12.0,1268.0
ARG,1980,52.214285714285715,61.0,0.0,0.0,14.0,311.5,5.0,43662.0
ARG,1981,60.785714285714285,70.0,0.0,0.0,14.0,277.98,5.0,39562.0
ARG,1982,64.78571428571429,67.0,0.0,0.0,14.0,76.17999999999999,5.0,11031.0
ARG,1983,70.21428571428571,70.0,0.0,0.0,14.0,91.08,5.0,13410.0
ARG,1984,73.85714285714286,78.0,0.0,0.0,14.0,322.94,5.0,48224.0
ARG,1985,73.21428571428571,73.0,0.0,0.0,14.0,92.16000000000001,5.0,14001.0
ARG,1986,83.23076923076923,86.0,0.0,0.0,13.0,55.1,5.0,8503.0
ARG,1987,84.07692307692308,85.0,0.0,0.0,13.0,62.81999999999999,5.0,9849.0
ARG,1988,87.46153846153847,90.0,0.0,0.0,13.0,53.660000000000004,5.0,8546.0
ARG,1989,87.57142857142857,89.0,0.0,0.0,14.0,43.739999999999995,5.0,7078.0
ARG,1990,93.53846153846153,93.0,0.0,0.0,13.0,24.78,5.0,4067.0
ARG,1991,93.61538461538461,93.0,0.0,0.0,13.0,267.71999999999997,5.0,44499.0
ARG,1992,92.21428571428571,92.0,0.0,0.0,14.0,135.1,5.0,22775.0
ARG,1993,90.78571428571429,94.0,0.0,0.0,14.0,37.019999999999996,5.0,6328.0
ARG,1994,92.5,95.0,0.0,0.0,14.0,9.680000000000001,5.0,1688.0
ARG,1995,97.21428571428571,97.0,0.0,0.0,14.0,10.879999999999999,5.0,1913.0
ARG,1996,97.42857142857143,96.5,0.0,0.0,14.0,4.9,5.0,871.0
ARG,1997,96.0,93.0,0.0,0.0,15.0,222.21666666666667,6.0,47930.0
ARG,1998,89.11111111111111,92.5,0.0,0.0,18.0,186.88333333333333,6.0,40786.0
ARG,1999,93.77777777777777,93.5,0.0,0.0,18.0,121.5625,8.0,35784.0
ARG,2000,81.69,83.0,4032377.0,5054518.0,21.0,2.3833333333333333,6.0,533.0
ARG,2001,79.75,83.0,4003329.0,5032687.0,22.0,64.74444444444445,9.0,21925.0
ARG,2002,87.80799999999999,93.0,4858304.0,6319179.0,25.0,16.0,6.0,3651.0
ARG,2003,92.51666666666667,95.85,4619232.0,4886208.0,24.0,2.514285714285714,7.0,677.0
ARG,2004,88.58387096774193,96.0,5964073.0,6321601.0,31.0,32.17,10.0,12490.0
ARG,2005,91.11548387096774,95.0,6287429.0,7065840.0,31.0,32.64,10.0,12801.0
ARG,2006,84.16625,91.4,6093542.0,7135048.0,32.0,33.75,10.0,13372.0
ARG,2007,89.94285714285715,91.3,5622459.0,6229048.0,28.0,35.62,10.0,14258.0
ARG,2008,92.92733333333334,93.35,6673608.0,7155593.0,30.0,43.42,10.0,17552.0
ARG,2009,92.2553125,94.2,6967964.0,7280269.0,32.0,18.8,10.0,7678.0
ARG,2010,91.89999999999999,94.2,6955005.0,7282909.0,33.0,14.309999999999999,10.0,5909.0
ARG,2011,85.77972972972972,91.0,7485668.0,8751723.0,37.0,20.77,10.0,8671.0
ARG,2012,81.52318181818181,90.05,9694571.0,11508137.0,44.0,13.919999999999998,10.0,5871.0
ARG,2013,87.61136363636363,93.6,9416984.0,10896069.0,44.0,11.5,10.0,4895.0
ARG,2014,88.95523809523809,94.1,9482920.0,10243249.0,42.0,1.52,10.0,659.0
ARG,2015,83.0406,88.73,11057259.0,13038518.0,50.0,2.62,10.0,1141.0
ARG,2016,81.31285714285715,87.195,12149868.0,14816202.0,56.0,4.03,10.0,1768.0
ARG,2017,81.98275862068965,86.0,12392059.0,15186086.0,58.0,11.91,10.0,5271.0
ARG,2018,80.3765,86.0,22363000.0,34180402.0,80.0,19.35,10.0,8637.0
ARG,2019,78.1923076923077,83.0,22494388.0,29579603.0,78.0,23.1,10.0,10387.0
ARG,2020,72.27234567901235,74.0,21467130.0,29580377.0,81.0,7.449999999999999,12.0,4038.0
ARG,2021,74.12081395348838,78.92,18972212.0,28369512.0,86.0,6.4,11.0,3194.0
ARG,2022,78.39415730337079,81.34,20838638.0,27840822.0,89.0,11.699999999999998,12.0,6378.0
ARG,2023,64.21910112359551,66.19,18856340.0,42657743.0,89.0,1.5,10.0,683.0
ARM,1980,,,0.0,0.0,0.0,,0.0,0.0
ARM,1981,,,0.0,0.0,0.0,,0.0,0.0
ARM,1982,,,0.0,0.0,0.0,,0.0,0.0
ARM,1983,,,0.0,0.0,0.0,,0.0,0.0
ARM,1984,,,0.0,0.0,0.0,,0.0,0.0
ARM,1985,,,0.0,0.0,0.0,,0.0,0.0
ARM,1986,,,0.0,0.0,0.0,,0.0,0.0
ARM,1987,,,0.0,0.0,0.0,,0.0,0.0
ARM,1988,,,0.0,0.0,0.0,,0.0,0.0
ARM,1989,,,0.0,0.0,0.0,,0.0,0.0
ARM,1990,87.75,87.5,0.0,0.0,4.0,127.16666666666667,3.0,1355.0
ARM,1991,87.28,85.6,0.0,0.0,5.0,28.78,5.0,523.0
ARM,1992,89.28,88.2,0.0,0.0,15.0,9.64,5.0,173.0
ARM,1993,88.83333333333333,85.0,0.0,0.0,15.0,25.380000000000003,5.0,438.0
ARM,1994,89.0,86.0,0.0,0.0,15.0,30.68,5.0,521.0
ARM,1995,82.76470588235294,96.0,0.0,0.0,17.0,13.779999999999998,5.0,231.0
ARM,1996,88.6,86.0,0.0,0.0,15.0,124.86000000000001,5.0,2047.0
ARM,1997,87.53999999999999,88.1,0.0,0.0,15.0,50.519999999999996,5.0,820.0
ARM,1998,91.84615384615384,94.0,0.0,0.0,13.0,4.86,5.0,78.0
ARM,1999,93.31333333333333,92.3,195119.0,213955.0,15.0,413.1333333333334,9.0,11777.0
ARM,2000,89.39545454545454,93.75,232591.0,260290.0,22.0,146.8111111111111,9.0,4130.0
ARM,2001,67.6,94.75,226191.0,245337.0,30.0,252.2444444444444,9.0,7002.0
ARM,2002,87.91428571428571,93.9,165624.0,297621.0,21.0,113.52222222222223,9.0,3122.0
ARM,2003,93.96190476190476,93.8,172047.0,184595.0,21.0,12.433333333333332,9.0,340.0
ARM,2004,92.83043478260869,92.0,239413.0,334116.0,23.0,111.3,9.0,3028.0
ARM,2005,92.61304347826086,92.3,238191.0,257796.0,23.0,113.60000000000001,9.0,3074.0
ARM,2006,88.0409090909091,88.5,196948.0,187018.0,22.0,511.6111111111111,9.0,13769.0
ARM,2007,90.65,92.0,198463.0,181753.0,20.0,8.277777777777779,9.0,222.0
ARM,2008,92.824,94.0,231684.0,249901.0,25.0,5.071428571428571,7.0,105.0
ARM,2009,95.10444444444445,96.0,325386.0,342119.0,27.0,4.214285714285714,7.0,87.0
ARM,2010,87.86666666666666,95.0,305519.0,398489.0,30.0,1.4636363636363634,11.0,47.0
ARM,2011,96.3,96.0,389432.0,404485.0,30.0,0.49090909090909085,11.0,16.0
ARM,2012,96.09642857142856,96.0,344158.0,358234.0,28.0,0.6000000000000001,9.0,16.0
ARM,2013,94.03764705882354,96.5,406810.0,423064.0,34.0,1.4363636363636365,11.0,46.0
ARM,2014,95.16,95.07,483802.0,512046.0,35.0,3.1363636363636362,11.0,101.0
ARM,2015,89.55850000000001,96.0,495753.0,559189.0,40.0,2.433333333333333,9.0,64.0
ARM,2016,90.5504255319149,96.0,576670.0,624387.0,47.0,0.5818181818181818,11.0,19.0
ARM,2017,95.55600000000001,96.0,578086.0,604419.0,45.0,3.2666666666666666,9.0,86.0
ARM,2018,83.28115942028985,92.48,832446.0,1408582.0,69.0,5.241666666666666,12.0,183.0
ARM,2019,83.69565217391305,95.0,800649.0,1346558.0,69.0,2.3000000000000003,7.0,47.0
ARM,2020,71.86788732394366,91.7,684188.0,1286401.0,71.0,0.5615384615384615,13.0,22.0
ARM,2021,82.01297297297297,93.16,1012677.0,1489933.0,74.0,0.16153846153846155,13.0,6.0
ARM,2022,82.96506666666667,94.65,959818.0,1528125.0,75.0,0.02727272727272727,11.0,1.0
ARM,2023,83.27698630136986,95.67,923023.0,1600118.0,73.0,18.936363636363634,11.0,613.0
ASM,1980,56.666666666666664,42.0,0.0,0.0,6.0,104.94000000000001,5.0,17.0
ASM,1981,51.5,51.5,0.0,0.0,4.0,17.86,5.0,3.0
ASM,1982,,,0.0,0.0,0.0,17.18,5.0,3.0
ASM,1983,57.5,57.5,0.0,0.0,4.0,0.0,5.0,0.0
ASM,1984,58.5,58.5,0.0,0.0,4.0,0.0,5.0,0.0
ASM,1985,60.0,60.0,0.0,0.0,2.0,143.2,5.0,28.0
ASM,1986,,,0.0,0.0,0.0,9.86,5.0,2.0
ASM,1987,38.666666666666664,36.0,0.0,0.0,6.0,4.76,5.0,1.0
ASM,1988,45.5,45.5,0.0,0.0,4.0,18.339999999999996,5.0,4.0
ASM,1989,30.0,30.0,0.0,0.0,4.0,8.86,5.0,2.0
ASM,1990,46.0,44.0,0.0,0.0,6.0,2135.5,5.0,498.0
ASM,1991,59.0,59.0,0.0,0.0,4.0,79.36,5.0,19.0
ASM,1992,64.0,64.0,0.0,0.0,4.0,562.8199999999999,5.0,138.0
ASM,1993,72.66666666666667,77.0,0.0,0.0,6.0,7.9799999999999995,5.0,2.0
ASM,1994,81.66666666666667,88.0,0.0,0.0,6.0,3.9,5.0,1.0
ASM,1995,68.75,65.5,0.0,0.0,8.0,0.0,5.0,0.0
ASM,1996,67.0,67.5,0.0,0.0,8.0,0.0,5.0,0.0
ASM,1997,86.0,86.0,0.0,0.0,4.0,44.14,5.0,12.0
ASM,1998,89.8,91.0,0.0,0.0,10.0,21.083333333333332,6.0,7.0
ASM,1999,89.91818181818182,91.0,5940.0,6672.0,11.0,0.0,9.0,0.0
ASM,2000,89.19411764705882,94.0,13375.0,14804.0,17.0,1.7600000000000002,10.0,1.0
ASM,2001,,,0.0,0.0,0.0,3.5100000000000002,10.0,2.0
ASM,2003,,,0.0,0.0,0.0,0.0,1.0,0.0
ASM,2004,,,0.0,0.0,0.0,0.0,7.0,0.0
ASM,2005,87.6875,87.0,13737.0,15866.0,8.0,2.9499999999999997,6.0,1.0
ASM,2007,0.89,0.89,0.0,2633.0,5.0,2.225,8.0,1.0
ASM,2008,86.0625,90.5,8976.0,10559.0,16.0,0.0,9.0,0.0
ASM,2009,100.0,100.0,1394.0,1394.0,1.0,,,
ASM,2011,49.22222222222222,69.0,9357.0,10991.0,36.0,0.0,9.0,0.0
ATG,1980,49.57142857142857,54.0,0.0,0.0,7.0,7111.74,5.0,2294.0
ATG,1981,67.14285714285714,79.0,0.0,0.0,7.0,767.04,5.0,248.0
ATG,1982,84.42857142857143,86.0,0.0,0.0,7.0,0.0,5.0,0.0
ATG,1983,82.9,99.0,0.0,0.0,10.0,33.88,5.0,11.0
ATG,1984,87.7,93.0,0.0,0.0,10.0,3.08,5.0,1.0
ATG,1985,90.4,99.0,0.0,0.0,10.0,6.2,5.0,2.0
ATG,1986,91.4,96.0,0.0,0.0,10.0,0.0,5.0,0.0
ATG,1987,94.2,96.0,0.0,0.0,10.0,0.0,5.0,0.0
ATG,1988,97.18181818181819,98.0,0.0,0.0,11.0,0.0,5.0,0.0
ATG,1989,97.72727272727273,99.0,0.0,0.0,11.0,0.0,5.0,0.0
ATG,1990,95.92307692307692,99.0,0.0,0.0,13.0,0.0,5.0,0.0
ATG,1991,92.66666666666667,94.0,0.0,0.0,12.0,0.0,5.0,0.0
ATG,1992,99.0,99.0,0.0,0.0,12.0,0.0,5.0,0.0
ATG,1993,99.0,99.0,0.0,0.0,12.0,0.0,5.0,0.0
ATG,1994,96.33333333333333,99.0,0.0,0.0,12.0,0.0,5.0,0.0
ATG,1995,97.0,99.0,0.0,0.0,8.0,0.0,5.0,0.0
ATG,1996,99.0,99.0,0.0,0.0,11.0,0.0,5.0,0.0
ATG,1997,97.0,99.0,0.0,0.0,12.0,0.0,5.0,0.0
ATG,1998,99.54545454545455,100.0,0.0,0.0,11.0,2324.633333333333,6.0,1010.0
ATG,1999,99.0,99.0,0.0,0.0,9.0,0.0,5.0,0.0
ATG,2000,95.5,95.0,4690.0,0.0,10.0,0.0,7.0,0.0
ATG,2001,96.53684210526316,97.0,7643.0,9558.0,19.0,0.0,9.0,0.0
ATG,2002,88.62380952380951,98.0,7078.0,6590.0,21.0,0.0,10.0,0.0
ATG,2003,99.25,99.0,6200.0,6065.0,16.0,0.0,6.0,0.0
ATG,2004,96.47368421052632,97.0,7003.0,7530.0,19.0,0.0,10.0,0.0
ATG,2005,92.55583333333334,99.0,10282.0,11625.0,24.0,0.0,10.0,0.0
ATG,2006,95.0,99.0,8409.0,7559.0,22.0,0.0,11.0,0.0
ATG,2007,96.30181818181818,99.0,8412.0,7507.0,22.0,0.0,9.0,0.0
ATG,2008,95.7436,100.0,11129.0,13716.0,25.0,0.0,10.0,0.0
ATG,2009,97.05521739130435,98.0,11001.0,11504.0,23.0,0.0,9.0,0.0
ATG,2010,97.37636363636365,98.24,10349.0,9562.0,22.0,0.0,10.0,0.0
ATG,2011,95.43363636363637,99.0,7955.0,7266.0,22.0,0.0,9.0,0.0
ATG,2012,97.10545454545455,98.0,8408.0,8505.0,22.0,0.0,9.0,0.0
ATG,2013,97.63238095238096,98.7,5236.0,5315.0,21.0,0.0,9.0,0.0
ATG,2014,95.36272727272727,100.39,5369.0,7350.0,22.0,0.0,9.0,0.0
ATG,2015,86.78608695652174,99.0,9126.0,7560.0,23.0,0.0,9.0,0.0
ATG,2016,87.10222222222222,88.0,9301.0,10668.0,27.0,0.0,9.0,0.0
ATG,2017,96.03703703703704,95.0,10157.0,10253.0,27.0,0.0,9.0,0.0
ATG,2018,82.95238095238095,95.0,14879.0,21132.0,42.0,0.9166666666666666,12.0,1.0
ATG,2019,87.25714285714285,97.0,11275.0,11919.0,35.0,0.0,12.0,0.0
ATG,2020,92.438,95.0,13282.0,14586.0,40.0,0.0,12.0,0.0
ATG,2021,74.55488372093023,92.0,14784.0,26916.0,43.0,0.0,8.0,0.0
ATG,2022,85.99783783783784,99.0,10403.0,10598.0,37.0,0.0,7.0,0.0
ATG,2023,80.6239534883721,94.0,11761.0,32735.0,43.0,0.0,12.0,0.0
AUS,1980,29.714285714285715,33.0,0.0,0.0,7.0,3.033333333333333,3.0,134.0
AUS,1981,49.333333333333336,43.0,0.0,0.0,3.0,4.466666666666667,3.0,200.0
AUS,1982,62.666666666666664,68.0,0.0,0.0,3.0,6.300000000000001,3.0,288.0
AUS,1983,72.45454545454545,68.0,0.0,0.0,11.0,7.400000000000001,3.0,343.0
AUS,1984,75.0,68.0,0.0,0.0,5.0,5.699999999999999,3.0,268.0
AUS,1985,74.42857142857143,68.0,0.0,0.0,7.0,12.966666666666669,3.0,615.0
AUS,1986,79.4,75.0,0.0,0.0,5.0,13.466666666666667,3.0,651.0
AUS,1987,77.28571428571429,68.0,0.0,0.0,7.0,6.7,3.0,328.0
AUS,1988,86.6,88.0,0.0,0.0,5.0,7.0249999999999995,4.0,467.0
AUS,1989,90.11111111111111,93.0,0.0,0.0,9.0,11.8,4.0,795.0
AUS,1990,85.72727272727273,86.0,0.0,0.0,11.0,25.625,4.0,1755.0
AUS,1991,87.4,86.0,0.0,0.0,5.0,24.95,4.0,1732.0
AUS,1992,87.6,86.0,0.0,0.0,5.0,24.98,5.0,2192.0
AUS,1993,87.14285714285714,86.0,0.0,0.0,7.0,96.76,5.0,8575.0
AUS,1994,87.28571428571429,86.0,0.0,0.0,7.0,147.25,4.0,10543.0
AUS,1995,87.18181818181819,86.0,0.0,0.0,11.0,58.6,5.0,5302.0
AUS,1996,79.91666666666667,86.0,0.0,0.0,12.0,133.5,2.0,4887.0
AUS,1997,80.57142857142857,77.0,0.0,0.0,14.0,120.0,5.0,11102.0
AUS,1998,82.35714285714286,82.0,0.0,0.0,14.0,56.949999999999996,6.0,6389.0
AUS,1999,88.44285714285715,88.0,0.0,0.0,14.0,45.800000000000004,6.0,5198.0
AUS,2000,90.71428571428571,90.0,0.0,0.0,14.0,48.05714285714286,7.0,6435.0
AUS,2001,93.0,92.0,289036.0,310004.0,17.0,57.71111111111111,9.0,10058.0
AUS,2002,93.21052631578948,94.0,300323.0,319854.0,19.0,33.55555555555556,9.0,5919.0
AUS,2003,93.52631578947368,94.0,301331.0,322425.0,19.0,29.12222222222222,9.0,5195.0
AUS,2004,92.88571428571429,93.6,425921.0,526315.0,21.0,44.4,10.0,8902.0
AUS,2005,92.78,94.0,408832.0,507180.0,20.0,56.96,10.0,11561.0
AUS,2006,93.44444444444444,94.0,0.0,0.0,18.0,0.0,1.0,0.0
AUS,2007,92.6304347826087,94.0,0.0,0.0,23.0,28.669999999999998,10.0,6010.0
AUS,2008,90.56842105263158,92.0,0.0,0.0,19.0,63.08181818181818,11.0,14830.0
AUS,2009,91.36916666666667,92.29,480786.0,526149.0,24.0,124.52727272727272,11.0,29841.0
AUS,2010,90.3623076923077,91.97999999999999,2095261.0,2333896.0,26.0,141.60000000000002,11.0,34488.0
AUS,2011,90.00964285714285,91.945,2116515.0,2361987.0,28.0,155.47272727272727,11.0,38442.0
AUS,2012,89.32361111111112,91.81,2417908.0,2681125.0,36.0,96.62727272727274,11.0,24293.0
AUS,2013,88.80375,91.08500000000001,2688109.0,3020331.0,32.0,49.809090909090905,11.0,12730.0
AUS,2014,86.95416666666667,91.295,2643756.0,2915698.0,36.0,47.73636363636363,11.0,12392.0
AUS,2015,89.12972972972973,93.0,2770461.0,3055577.0,37.0,88.22727272727273,11.0,23242.0
AUS,2016,89.94727272727273,94.0,2002583.0,2151187.0,33.0,78.35454545454546,11.0,20968.0
AUS,2017,90.80709677419355,94.0,1886238.0,2013186.0,31.0,52.660000000000004,10.0,13025.0
AUS,2018,90.44636363636363,94.0,3662372.0,3996691.0,44.0,44.74166666666667,12.0,13490.0
AUS,2019,90.9440909090909,94.0,4071012.0,4458195.0,44.0,41.55833333333333,12.0,12710.0
AUS,2020,89.49155555555555,94.18,3819788.0,4266535.0,45.0,11.446153846153846,13.0,3831.0
AUS,2021,90.66627450980391,94.6,4190675.0,4473130.0,51.0,2.0,13.0,677.0
AUS,2022,89.09411764705882,93.02,4979987.0,6583386.0,51.0,4.3375,8.0,908.0
AUS,2023,88.42166666666667,92.465,5067520.0,13840411.0,48.0,15.957142857142857,7.0,2952.0
AUT,1980,91.5,90.0,0.0,0.0,4.0,12.3,2.0,187.0
AUT,1981,71.85714285714286,90.0,0.0,0.0,14.0,17.5,2.0,265.0
AUT,1982,71.85714285714286,90.0,0.0,0.0,14.0,28.6,2.0,433.0
AUT,1983,71.85714285714286,90.0,0.0,0.0,14.0,11.95,2.0,181.0
AUT,1984,73.28571428571429,90.0,0.0,0.0,14.0,11.65,2.0,176.0
AUT,1985,73.83333333333333,90.0,0.0,0.0,12.0,19.95,2.0,302.0
AUT,1986,81.85714285714286,90.0,0.0,0.0,14.0,11.7,2.0,177.0
AUT,1987,81.85714285714286,90.0,0.0,0.0,14.0,17.15,2.0,260.0
AUT,1988,81.85714285714286,90.0,0.0,0.0,14.0,7.45,2.0,113.0
AUT,1989,81.85714285714286,90.0,0.0,0.0,14.0,12.45,2.0,190.0
AUT,1990,79.63636363636364,90.0,0.0,0.0,11.0,15.25,2.0,234.0
AUT,1991,81.23076923076923,90.0,0.0,0.0,13.0,7.833333333333333,3.0,182.0
AUT,1992,81.23076923076923,90.0,0.0,0.0,13.0,5.866666666666667,3.0,138.0
AUT,1993,81.23076923076923,90.0,0.0,0.0,13.0,4.75,4.0,150.0
AUT,1994,81.23076923076923,90.0,0.0,0.0,13.0,6.1000000000000005,3.0,145.0
AUT,1995,81.23076923076923,90.0,0.0,0.0,13.0,3.8000000000000003,3.0,91.0
AUT,1996,90.6923076923077,90.0,0.0,0.0,13.0,3.9333333333333336,3.0,94.0
AUT,1997,85.07142857142857,90.0,0.0,0.0,14.0,3.675,4.0,117.0
AUT,1998,83.8,82.0,0.0,0.0,5.0,4.733333333333333,3.0,113.0
AUT,1999,72.3076923076923,74.0,0.0,0.0,13.0,4.333333333333333,3.0,104.0
AUT,2000,66.0695652173913,72.0,405598.0,647410.0,23.0,4.866666666666666,3.0,117.0
AUT,2001,66.3,75.0,337061.0,585502.0,24.0,4.5,7.0,253.0
AUT,2002,75.26666666666667,81.0,454976.0,619735.0,24.0,6.2,3.0,150.0
AUT,2003,75.63250000000001,83.0,401754.0,556262.0,24.0,6.4,5.0,260.0
AUT,2004,79.55384615384615,83.0,577801.0,721672.0,26.0,3.5400000000000005,5.0,145.0
AUT,2005,81.04,86.0,545249.0,715499.0,25.0,3.38,5.0,139.0
AUT,2006,78.45833333333333,83.0,493376.0,556156.0,24.0,2.3,5.0,95.0
AUT,2007,79.0,85.0,481698.0,541354.0,24.0,2.857142857142857,7.0,166.0
AUT,2008,75.42357142857144,83.0,482972.0,619470.0,28.0,9.575,8.0,638.0
AUT,2009,75.74333333333333,76.0,476038.0,615198.0,27.0,7.25,8.0,484.0
AUT,2010,81.0,86.0,0.0,0.0,9.0,6.987500000000001,8.0,468.0
AUT,2011,83.77777777777777,89.0,0.0,0.0,9.0,5.6375,8.0,379.0
AUT,2012,86.66666666666667,92.0,0.0,0.0,9.0,9.3375,8.0,630.0
AUT,2013,89.44444444444444,95.0,0.0,0.0,9.0,0.0,1.0,0.0
AUT,2014,94.11764705882354,98.0,0.0,0.0,17.0,8.357142857142856,7.0,500.0
AUT,2015,50.0,61.0,0.0,0.0,17.0,14.685714285714285,7.0,889.0
AUT,2016,65.44444444444444,87.0,0.0,0.0,27.0,21.271428571428576,7.0,1302.0
AUT,2017,68.2925925925926,89.9,0.0,0.0,27.0,25.08571428571429,7.0,1545.0
AUT,2018,68.66296296296296,84.9,0.0,0.0,27.0,32.375,8.0,2290.0
AUT,2019,68.20833333333333,85.0,0.0,0.0,24.0,44.73333333333333,6.0,2384.0
AUT,2020,73.75851851851851,84.61,0.0,0.0,27.0,8.600000000000001,9.0,691.0
AUT,2021,78.50222222222222,86.0,0.0,0.0,27.0,1.7000000000000002,9.0,138.0
AUT,2022,76.3162962962963,83.5,0.0,0.0,27.0,3.7857142857142856,7.0,240.0
AUT,2023,72.22222222222223,72.5,0.0,0.0,18.0,47.00000000000001,7.0,3003.0
AZE,1980,,,0.0,0.0,0.0,,0.0,0.0
AZE,1981,,,0.0,0.0,0.0,,0.0,0.0
AZE,1982,,,0.0,0.0,0.0,,0.0,0.0
AZE,1983,,,0.0,0.0,0.0,,0.0,0.0
AZE,1984,,,0.0,0.0,0.0,,0.0,0.0
AZE,1985,,,0.0,0.0,0.0,,0.0,0.0
AZE,1986,,,0.0,0.0,0.0,,0.0,0.0
AZE,1987,,,0.0,0.0,0.0,,0.0,0.0
AZE,1988,,,0.0,0.0,0.0,,0.0,0.0
AZE,1989,,,0.0,0.0,0.0,,0.0,0.0
AZE,1990,85.75,85.5,0.0,0.0,4.0,96.5,3.0,2093.0
AZE,1991,91.54545454545455,93.0,0.0,0.0,11.0,173.6,5.0,6370.0
AZE,1992,76.0,81.0,0.0,0.0,17.0,19.080000000000002,5.0,732.0
AZE,1993,73.82352941176471,80.0,0.0,0.0,17.0,51.16,5.0,1989.0
AZE,1994,86.05882352941177,91.0,0.0,0.0,17.0,195.64,5.0,7462.0
AZE,1995,89.52941176470588,95.0,0.0,0.0,17.0,36.5,5.0,1417.0
AZE,1996,89.94117647058823,96.0,0.0,0.0,17.0,8.08,5.0,319.0
AZE,1997,89.05882352941177,95.0,0.0,0.0,17.0,19.48,5.0,774.0
AZE,1998,89.86666666666666,97.0,0.0,0.0,15.0,92.125,4.0,2957.0
AZE,1999,91.6,99.0,424004.0,428604.0,15.0,103.88571428571429,7.0,5892.0
AZE,2000,90.93333333333334,98.0,407316.0,414921.0,15.0,111.125,8.0,7267.0
AZE,2001,91.4,98.0,627020.0,640026.0,20.0,98.96000000000001,10.0,8166.0
AZE,2002,89.75083333333333,97.195,787403.0,802918.0,24.0,143.2111111111111,9.0,10731.0
AZE,2003,89.024,97.4,797581.0,813302.0,25.0,45.58,10.0,3829.0
AZE,2004,88.77241379310345,97.0,1016376.0,1069135.0,29.0,84.03,10.0,7135.0
AZE,2005,88.55555555555556,96.0,994629.0,1028950.0,27.0,29.880000000000003,10.0,2570.0
AZE,2006,89.36896551724138,94.8,1139195.0,1068483.0,29.0,8.225,8.0,573.0
AZE,2007,91.22857142857143,97.0,1072741.0,980460.0,28.0,1.5727272727272728,11.0,152.0
