code,year,antigen_base,drop_pct
AMR,2023,MCV,0.11764705882352941
AMR,2023,RCV,0.0
AND,1997,DTPCV,0.0625
AND,1997,MCV,0.0
AND,1997,RCV,0.0
AND,1998,DTPCV,0.07291666666666667
AND,1998,MCV,0.0
AND,1998,RCV,0.0
AND,1999,DTPCV,0.0625
AND,1999,MCV,0.0
AND,1999,RCV,0.0
AND,2000,DTPCV,0.010101010101010102
AND,2000,MCV,0.0
AND,2000,RCV,0.0
AND,2001,DTPCV,0.0
AND,2001,MCV,0.0
AND,2001,RCV,0.0
AND,2002,DTPCV,0.020202020202020204
AND,2002,MCV,0.0
AND,2002,RCV,0.0
AND,2003,DTPCV,-0.00185185185185189
AND,2003,MCV,0.0
AND,2003,RCV,0.0
AND,2004,DTPCV,-0.0006734006734006352
AND,2004,MCV,0.0
AND,2004,RCV,0.0
AND,2005,DTPCV,0.010101010101010102
AND,2005,MCV,0.0
AND,2005,RCV,0.0
AND,2006,DTPCV,0.03125
AND,2006,MCV,0.0
AND,2006,RCV,0.0
